Name,Label,Contrast0,Dissimilarity0,Homogenity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Dissimilarity45,Homogenity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Dissimilarity90,Homogenity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Dissimilarity135,Homogenity135,Entropy135,ASM135,Energy135,Correlation135
19.JPG,Bakteri,260.5280531110082,7.466635788173668,2322561.0000001565,7.632887862524358,0.01034814356825961,0.1017258254734736,0.922741129727435,368.1217992435973,9.720100440200904,2322560.9999999227,7.873678131949904,0.00871522782012619,0.0933553845266902,0.8908334784183621,252.39934279868478,7.360530721061418,2322560.9999999166,7.657420494021055,0.010987252808717101,0.10482009735120981,0.9253472243057892,370.08931117862073,9.669694339388702,2322560.9999999152,7.866317918865453,0.008909348073981456,0.09438934301064636,0.8902496495239467
2.JPG,Bakteri,216.1747568318678,5.546533889146229,2433731.0000001485,7.136823201789786,0.009026470882622789,0.09500774117208971,0.890455106998451,314.15498480996695,7.5190805381610835,2433730.9999999288,7.412492384671881,0.00693325112547682,0.08326614633497109,0.8406615357135603,182.48498046996116,5.006184512368999,2433730.999999944,7.089817388984633,0.009239520284794045,0.09612242342343458,0.9072349652184459,292.86373922747737,7.132261764523542,2433730.999999927,7.370289014742275,0.00736896726521463,0.08584268906094816,0.8514677822457272
20.JPG,Bakteri,127.58111780145201,5.458005249343844,1524711.000000012,7.294452381784295,0.008268586348783637,0.09093176754459158,0.9239063284031671,233.9115568231136,8.42987785975574,1524710.9999999618,7.682006797233747,0.005965237118799623,0.077234947522476,0.8598107466930408,172.6984003968004,6.835172670345315,1524710.999999965,7.510679570782124,0.00730630753220091,0.08547694152343607,0.8965936781394545,220.9920329840666,8.162564325128628,1524710.9999999634,7.65891357251143,0.0062604667493419645,0.07912311134770905,0.8675546609566186
21.JPG,Bakteri,128.7543152694156,4.474092944264288,4002921.000000266,7.238693477587728,0.006955450419935813,0.08339934304259125,0.9341799515115005,241.62885175770293,7.242280984561928,4002920.999999786,7.6688647007667825,0.005184835447946174,0.07200580148811743,0.8762269536037391,186.0439425878847,5.965357430714809,4002920.9999997723,7.522532098275569,0.006508719148475643,0.08067663322471781,0.904638476671175,272.8746047492047,7.777295554591104,4002920.999999766,7.732960044360207,0.0049702202254861315,0.07049978883291873,0.8602213113129513
22.JPG,Bakteri,245.5577890998925,6.3881426586383885,2009463.0000001048,7.444140964089711,0.009886394724731086,0.09943035112444834,0.9259602900382271,398.80028210056037,9.287417074834115,2009462.9999999406,7.745931413502499,0.00788880235380282,0.08881893015457246,0.8797939728132139,308.041695083387,7.620249240498451,2009462.999999951,7.582448832119625,0.009246264970147794,0.09615750085223614,0.9069903108358514,398.04191208382116,9.31942463884922,2009462.9999999409,7.7489740152471525,0.007711204999414208,0.0878134670731899,0.8800225603210401
23.JPG,Bakteri,223.4685502547494,6.43069322217071,3221129.0000003073,7.094024952531287,0.018410482130460974,0.135685231806785,0.8844107383785195,353.8496651993274,9.314542129084334,3221128.999999872,7.430068276121348,0.014813485289131414,0.12171066218343984,0.8169894797994175,249.47684295368492,7.211730423460857,3221128.999999869,7.233375793093383,0.018829083817259368,0.13721910879050106,0.871352285209905,365.5865521731021,9.623039246078562,3221128.9999998566,7.468888847403278,0.014374272657032562,0.11989275481459487,0.8109195129748435
24.JPG,Bakteri,140.74752200092738,4.70518758684585,1552433.000000015,6.99604137669256,0.011017147074663268,0.1049625984561323,0.9500886407335551,238.06905263810452,7.253937007873987,1552432.9999999658,7.377851272035573,0.008272859972156744,0.09095526357587418,0.9154306635911155,171.66451732903374,5.681133362266736,1552432.9999999662,7.186165176471589,0.009985000397336605,0.09992497384206116,0.9390367125392685,221.2194649389294,6.942107384214753,1552432.9999999725,7.350387004752931,0.008488576985523954,0.09213347375153047,0.9214169360815727
25.JPG,Bakteri,263.4995213833542,6.8291801760075606,2956513.000000279,7.357695308344578,0.017842671598453826,0.13357646348984475,0.9301226427264377,342.2772025544003,8.933566867133715,2956512.9999998794,7.625779664708059,0.014871701580621581,0.12194958622570878,0.9093404280701682,229.3532767065521,6.885516771033516,2956512.999999864,7.442426138532097,0.01793268021327368,0.13391295760035202,0.9392644554959705,385.7340039680048,9.531604563209058,2956512.9999998547,7.6647621388378955,0.01452109650607755,0.12050351242215951,0.8978285867447149
26.JPG,Bakteri,211.1214142349861,6.904122278832831,1637611.0000000314,7.3902142546902185,0.012619414300727919,0.11233616648581132,0.8867000414783965,333.22476594953116,10.168500837001684,1637610.999999964,7.745215835815524,0.01008534805835184,0.10042583362039789,0.8214817727667545,239.84475168950385,8.257610515221058,1637610.9999999648,7.594730751160786,0.012275841600942266,0.11079639705758607,0.8717164402297595,350.1514663029309,10.476656953313924,1637610.9999999625,7.765931539257225,0.009879364692544215,0.09939499329716872,0.8124139940529501
27.JPG,Bakteri,155.31369461170345,5.920611394163998,1725849.0000000354,7.418924576916881,0.008125339484050803,0.09014066498562567,0.9203584583382769,261.10312170624275,8.579561659123323,1725848.9999999567,7.7295496552286,0.0060713134438545,0.07791863348297698,0.8660841849133708,175.9945439890875,6.562899125798282,1725848.999999956,7.512005725842993,0.007746273951689841,0.08801291923172326,0.9098435165543288,234.2788455576909,7.989025978051926,1725848.9999999665,7.681836700619292,0.006679271984311247,0.08172681312954302,0.8798418450810436
28.JPG,Bakteri,172.18094796973955,6.678184344604042,2322561.000000128,7.814241081013607,0.006839091728933177,0.0826988012545114,0.9368626423166173,273.2148614297213,9.102021204042407,2322560.999999935,8.080218122051203,0.005477182907834777,0.07400799218891685,0.899749766988653,186.27745055490027,7.00899001798003,2322560.9999999455,7.86435171816566,0.006928730803645535,0.08323899809371527,0.9316113931696932,263.94519189038454,8.913757827515619,2322560.9999999385,8.066286632039949,0.0056408017405594445,0.07510527105709322,0.9031516416939537
29.JPG,Bakteri,110.44952910298096,5.128207503473913,1725849.0000000275,7.456759202250964,0.004354081349454518,0.06598546316768958,0.9582097052956418,173.24809349618693,7.094953189906377,1725848.9999999672,7.740962073094803,0.003375410681629245,0.05809828467028304,0.934494579762376,124.18865087730148,5.5925506851013775,1725848.999999965,7.533945600630506,0.004054423203551609,0.0636743527925617,0.9530578591533705,177.42555335110723,7.059163618327255,1725848.999999963,7.7242990089166845,0.0032784242516839188,0.05725752572093837,0.932915087096088
3.JPG,Bakteri,239.91508414389497,6.885440790489471,1943941.0000000615,7.577790932871189,0.010958029920673486,0.1046806090958277,0.9019704419010525,348.85989521979076,9.29987909975821,1943940.999999951,7.835102112662745,0.009007056217813772,0.09490551205179693,0.8577250228599447,251.35175770351634,7.224657449314904,1943940.9999999562,7.630471830416699,0.011042214540563915,0.10508194202889436,0.8977039864894746,360.73132246264475,9.467728935457863,1943940.999999951,7.847941900852877,0.009071016189028386,0.0952418825361426,0.8528833403320323
30.JPG,Bakteri,213.80319592403978,7.128562606144871,2076441.000000083,7.508378066300059,0.009677168500819192,0.09837260035609098,0.8751490079382609,299.3741397482782,9.610267220534418,2076440.9999999343,7.785160035580792,0.007823908647228196,0.08845286115908403,0.8255368785036624,210.87345774691502,7.638942277884574,2076440.9999999423,7.604638324467759,0.009449514520270203,0.09720861340575845,0.8772459665755031,333.8709932419852,10.006060512121014,2076440.9999999362,7.795982292469818,0.007542809256831877,0.08684934805070144,0.8054374548276281
31.JPG,Bakteri,165.68054654932925,5.651057588389826,1848353.0000000629,7.49616860259309,0.004335484530253954,0.06584439634664406,0.9471805376415507,250.51811953623854,7.6556358112716065,1848352.999999944,7.758071310911342,0.003532994770589974,0.05943900041715013,0.9202547627324712,173.91577283154638,6.0959451918903875,1848352.999999943,7.579928326590411,0.004361026795089772,0.06603807080078712,0.9445632400055225,238.35009920019925,7.666826833653645,1848352.9999999523,7.772780985439171,0.0034969108781295385,0.059134684222793804,0.9241278149375376
32.JPG,Bakteri,162.5031959240395,6.173444495908725,2433731.000000134,7.697720718497543,0.003373987989806019,0.05808603954312963,0.9426074586554093,225.24060698121434,7.905806311612621,2433730.999999916,7.902367720280576,0.0027974833911724195,0.05289124115742057,0.9205147650313064,169.21557443114912,6.396397792795584,2433730.999999927,7.724053130987835,0.0032238210943965066,0.056778702824179655,0.9404147425896696,265.31009362018625,8.522599045198042,2433730.999999918,7.949888428093499,0.002571344891744314,0.0507084301841845,0.9063745972608026
33.JPG,Bakteri,194.98880654624116,7.467855488652132,4842181.000000507,7.587654063141372,0.012657539728766974,0.11250573198182826,0.864105605770003,328.0242265484483,10.840241180482371,4842180.999999762,7.908190396610965,0.010037874708707852,0.10018919457061151,0.7714294486536892,229.82247814495636,8.703375906751894,4842180.999999788,7.73172473158287,0.012200187654451192,0.11045445964039294,0.8400437050819145,331.8595697191315,10.817037634075229,4842180.999999789,7.900647940298751,0.010038567472353824,0.10019265178821161,0.7687581771738021
34.JPG,Bakteri,357.6947043384291,7.016828778755748,1725849.000000064,7.309055053306299,0.012624850812946611,0.11236036139558564,0.9045100071679316,509.9498728997402,9.554250108500204,1725848.9999999474,7.572182740033353,0.010736445460738804,0.1036168203562472,0.8640329273554939,340.15151280302433,7.080956661913341,1725848.9999999546,7.353557138567859,0.012699939684707876,0.11269400908969329,0.9095031491415012,469.90213280426264,9.052979105958203,1725848.9999999516,7.539641376874559,0.011389624157200995,0.10672218212349761,0.8747105714927839
35.JPG,Bakteri,107.82166126293116,3.879867222479682,3898953.0000002696,6.916807805922098,0.005586347401068499,0.0747418718060265,0.9145125964856132,145.82897265794455,5.32314464628928,3898952.9999998277,7.235846593239636,0.0043055297841019715,0.0656165359044652,0.8845422049632761,91.17482484964921,3.850254200508374,3898952.9999998645,6.970275702134011,0.005623314233484493,0.07498876071441968,0.9278137092545788,158.38503627007168,5.451221402442813,3898952.999999819,7.2390874546856585,0.004193833388441838,0.06475981306676107,0.8745974116288474
36.JPG,Bakteri,53.31106993978739,3.5034738304772115,4493679.000000402,6.976896125589522,0.0032093432160718778,0.05665106544516067,0.9384657554401716,78.1390352780708,4.568758137516277,4493678.999999837,7.227791668355268,0.0023425900593509676,0.04840031052948904,0.9095330504596425,64.80406410812807,3.782457064914106,4493678.999999847,7.010721198168431,0.0028271333628972456,0.05317079426618757,0.9248952819461868,111.00644801289565,5.300390600781237,4493678.999999797,7.313965653428998,0.002152795043546672,0.046398222417962,0.871484053811028
37.JPG,Bakteri,68.89342288096341,3.6548865215377973,1470261.0000000075,7.083291932650995,0.003170392311565075,0.056306236879808215,0.961881667002006,116.05807861615735,5.507331514663051,1470260.9999999704,7.468776793123827,0.00231883993047546,0.0481543344931218,0.9357400567477938,78.86851323702628,4.172499844999683,1470260.9999999765,7.2360634427762855,0.002957473713633041,0.05438266004557924,0.9563594433167726,105.02805505610999,5.059086118172232,1470260.999999981,7.395725465187414,0.002467144326067453,0.04967035661304892,0.9418470567832983
38.JPG,Bakteri,181.85755751119373,6.208368071638171,2042769.0000000617,7.403201981346291,0.012824082526288912,0.11324346571122287,0.9316129266137536,317.55438960877837,9.214783929567862,2042768.9999999474,7.730445537497131,0.009695601297241301,0.09846624445586061,0.8805102807601155,240.64504929009783,7.3167896335792655,2042768.9999999534,7.519600082003429,0.011220945519112104,0.10592896449560953,0.9094882117244739,306.33275466550873,8.949159898319806,2042768.9999999444,7.702207142319052,0.009475360358278454,0.09734146268820114,0.8847323335204876
39.JPG,Bakteri,152.3982708043848,5.747815346611166,1911721.000000061,7.186066201096436,0.011790028916466943,0.10858189958030272,0.9253355782512931,244.1764368528733,7.9166253332506615,1911720.9999999483,7.4487320531158945,0.00948149372506192,0.0973729619815579,0.880176348995644,186.6756618513232,6.305242110484239,1911720.999999958,7.232635914572463,0.011352951649886112,0.1065502306421066,0.9083397405286735,271.7803025606033,8.372713745427491,1911720.9999999525,7.465034327814842,0.008971997476203931,0.09472062856740306,0.8666302283883052
4.JPG,Bakteri,138.37497298131822,4.3459163192836865,4437273.0000002915,7.37471615535122,0.006902634466553047,0.0830820947410033,0.9655814342023852,280.28816107631707,6.845139190278375,4437272.999999795,7.733398489429941,0.005225772049442345,0.07228950165440584,0.92990410821071,201.68503937007742,5.074152148304277,4437272.999999866,7.4903396812640235,0.006732405045968335,0.08205123427449666,0.9496831767918672,261.79846859693333,6.47141794283585,4437272.9999998305,7.704490317519854,0.005558005613500312,0.07455203292667686,0.9345289225162663
40.JPG,Bakteri,243.05979620194623,5.659302146055303,1443529.0000000026,7.0522965754841485,0.01135549874713744,0.10656218253741541,0.8760399804170302,336.0341775683556,7.879890259780498,1443528.9999999823,7.389721769619647,0.009357983829272878,0.09673667261836577,0.8287838518587597,224.4391623783251,5.922236344472663,1443528.9999999874,7.197460366478954,0.011581089758062704,0.10761547174111492,0.8858751360471073,356.51215202430325,8.340535681071366,1443528.9999999776,7.446281698629562,0.009041585566431093,0.09508725238659015,0.8183518125412854
41.JPG,Bakteri,173.24840203798098,5.343847460244059,1786401.0000000661,7.372961163984822,0.0052622124928986555,0.07254110898586164,0.9353633192440544,225.71718643437254,6.844596689193399,1786400.9999999532,7.625376141897614,0.004342052975444566,0.06589425601252788,0.9158634914301446,153.50423150846294,5.3695982391964785,1786400.9999999534,7.4383967120290135,0.005294315168114513,0.07276204483186624,0.9426782636589421,253.96490792981615,7.478144956289893,1786400.9999999474,7.694924053373591,0.003988114178565788,0.06315151762678224,0.9053340023133953
42.JPG,Bakteri,171.86794812413274,6.223452215531909,2042769.0000000622,7.4316860329018315,0.013276018378257502,0.11522160551848556,0.9244457115404536,303.7706615413226,9.258044516089008,2042768.9999999576,7.7667367000766925,0.01001679605039407,0.10008394501814,0.8660661601848881,229.70277140554296,7.532767065534118,2042768.999999951,7.589724642655322,0.011631588708183252,0.10784984333870519,0.8987543134104503,305.33438216876476,9.354563209126407,2042768.99999995,7.776179591362144,0.009977428167547677,0.09988707707980886,0.8653761480293702
43.JPG,Bakteri,140.6007102053422,5.568503937007933,1725849.0000000442,7.384576261007359,0.008230562228137204,0.09072244610975391,0.9411992034246881,241.4678219356435,8.409634819269598,1725848.9999999665,7.761231708661345,0.006082266244915664,0.07798888539346914,0.8984714583684233,187.87860375720695,7.002418004835987,1725848.9999999583,7.616652932410687,0.00719843473058515,0.08484358980256052,0.9210371990222206,261.5705096410192,8.741226982453995,1725848.9999999627,7.791974978059589,0.005839702387911213,0.07641794545727602,0.8900194434002916
44.JPG,Bakteri,166.77484946734614,5.5697545159797075,1608881.0000000158,7.517147422110058,0.004722964447851241,0.06872382736614166,0.9299931129815027,255.05624961249902,7.699314898629796,1608880.9999999737,7.824835110439697,0.003667143939936109,0.060556947908032066,0.8927987859004017,184.33918717837403,6.118249736499477,1608880.999999965,7.634228487141132,0.004397801409063065,0.06631592123361528,0.9225746797888387,259.33038316076517,7.8045291090582225,1608880.9999999653,7.827951619877875,0.0035118228949025517,0.05926063528939385,0.8910018836660826
45.JPG,Bakteri,144.6650301065305,5.13481550100355,3043041.0000001793,6.971349358891874,0.016168232271105296,0.12715436394833365,0.8818575669965696,263.65007130013925,8.754696509392971,3043040.9999998193,7.498457219910586,0.011582742444423198,0.1076231501324097,0.7848716665193803,216.57252464504958,7.5428575857151525,3043040.999999842,7.382377528809511,0.013258541668363367,0.11514574099098658,0.8233517336684915,277.69666439332406,8.847665695331417,3043040.999999823,7.498404449578313,0.01153826009911897,0.10741629345271121,0.7734086554389118
46.JPG,Bakteri,223.35380577427927,7.3826462868611955,2179673.0000001006,7.335688383152915,0.022472740862436804,0.14990910867067686,0.8918103473794265,379.1412982825945,10.737398474796894,2179672.9999999334,7.643814320900464,0.017454303311018222,0.132114735404565,0.8162639128625198,266.1308357616715,8.212644925289853,2179672.9999999404,7.418560201344418,0.021363844133540873,0.14616375793451972,0.8711890369395663,349.91203732407325,10.21549693099389,2179672.9999999464,7.602493005015158,0.018005475773955882,0.13418448410287936,0.830428346600512
47.JPG,Bakteri,233.6358190520316,8.389346919870329,2788409.000000185,7.9868542908175435,0.007658230645181022,0.08751131724057765,0.9168962389826034,364.6530473060927,11.219852439704876,2788408.999999893,8.215197090335378,0.006028169416528594,0.07764128680366261,0.8703555674459896,252.16819083638228,8.888043276086576,2788408.9999999064,8.037667923171743,0.007594143439418424,0.08714438271867225,0.9103935694118731,348.5963791927568,11.03385206770413,2788408.9999999036,8.205746414636007,0.0063642264545053975,0.07977610202626723,0.876064276115931
48.JPG,Bakteri,158.28679944418758,6.3168442180021716,3597881.000000326,7.59977602444554,0.006155526417165922,0.07845716294364666,0.8894421054020228,259.3631812263614,9.014926529853136,3597880.9999997765,7.92562196573677,0.00477560961941947,0.06910578571595485,0.819106524906914,166.64436728873468,7.007130014260014,3597880.999999806,7.726237750934875,0.006187384449138115,0.07865992911983913,0.8838582792142438,246.76345402690828,8.823749147498331,3597880.9999997853,7.913520082207161,0.004922309619093866,0.07015917344933495,0.8278940471741213
49.JPG,Bakteri,284.0479542998319,9.644372394627004,3597881.0000002743,7.551294283682762,0.020813102783453084,0.1442674695953772,0.8020211891216504,407.5362080724126,12.473494946989998,3597880.9999998496,7.756468444066457,0.016955178455895514,0.13021205188420737,0.7164352910361356,286.9395498790972,9.935643871287795,3597880.999999872,7.581194071571614,0.020936877813677084,0.14469581132042864,0.8001705345406825,406.73792547584765,12.465837931675921,3597880.9999998356,7.759876873540118,0.017033251969814277,0.13051150129323574,0.7169961344827211
5.JPG,Bakteri,126.55215377489563,6.7601204261232795,1943941.0000000768,7.815713099086065,0.0026868439050218716,0.05183477505518734,0.9350809582309344,179.31257362514782,8.438247876495733,1943940.9999999416,7.99159399245685,0.002280929770334986,0.04775908050135582,0.9080511977456026,133.06116312232587,6.948632897265811,1943940.9999999523,7.830444728597496,0.002681922678930009,0.05178728298462866,0.9319307097481389,203.8601587203184,9.003379006757992,1943940.9999999523,8.036764299097433,0.0020900387296465877,0.04571694138551471,0.8954639139748279
50.JPG,Bakteri,200.7381503782629,7.382028716998589,2433731.000000119,7.633581305150017,0.012824457840380566,0.11324512281056773,0.8991710462682918,299.4170748341486,9.90030380060757,2433730.9999999204,7.881448694182334,0.010799336315176983,0.1039198552499809,0.8498985227842456,221.12765825531702,8.041137082274181,2433730.9999999246,7.709918584072606,0.012797584522411823,0.11312640948254224,0.8889667887760652,322.6932233864457,10.33275466550928,2433730.9999999222,7.905937804649535,0.010111105363880962,0.10055399228216134,0.8382278425050296
51.JPG,Bakteri,212.86222016365687,6.604353867531343,1666681.0000000366,7.57051459184295,0.007023910022445201,0.08380877055801023,0.9140490620807784,312.9765329530663,8.920019840039684,1666680.9999999667,7.833868243294711,0.005508200868531464,0.07421725452030319,0.8735905636109171,210.26748403496777,6.839652179304333,1666680.9999999623,7.623535092193378,0.007044725889625398,0.08393286537242367,0.9149622665934268,299.63987227974457,8.763562527125032,1666680.9999999658,7.829305255051159,0.005714799396924754,0.07559629221677974,0.8789766959904867
52.JPG,Bakteri,99.8474293654477,4.058977921877424,2956513.000000215,6.715976341345092,0.009474795781579427,0.09733856266444162,0.8854645966938417,153.38835327670614,5.795105090210193,2956512.9999998957,7.057270509029408,0.00741284465859902,0.08609787836293656,0.8239974976951949,106.46222642445241,4.434047368094754,2956512.9999999125,6.829905221448345,0.009180862892539603,0.095816819465789,0.8779822209785069,164.7233554467112,5.955793911587846,2956512.9999998985,7.0565934088548845,0.006931645288053453,0.08325650297756598,0.81098043257728
53.JPG,Bakteri,139.34705882352992,6.101204261232056,1755951.0000000417,7.613404204313691,0.006686591804556163,0.08177158311147072,0.9354641429421411,228.77242854485797,8.501364002727996,1755950.9999999632,7.882592936754527,0.0052641015676352255,0.07255412853611588,0.8941569729051578,176.06034162068323,6.91054932109862,1755950.9999999653,7.6996376618716855,0.0060912817823527785,0.07804666413340662,0.9185290172885544,243.24372248744461,8.634540269080563,1755950.9999999607,7.884694923312707,0.005102372308718851,0.07143089183762759,0.8874612395503467
54.JPG,Bakteri,82.50781225876241,3.847846225104366,3549261.0000002626,7.079592343793885,0.004677287090060567,0.06839069446979294,0.9348552448862271,161.78093806187653,6.167415834831636,3549260.9999998296,7.487055117994123,0.0030912605845300777,0.055599105968802034,0.8720682525199214,101.10705871411673,4.569982639965264,3549260.9999998556,7.263108491463835,0.004113460312449902,0.06413626363025758,0.9198584901982115,138.73299646599352,5.8066526133052045,3549260.9999998324,7.470490012845117,0.003243404070353416,0.05695089174326787,0.8902923054115005
55.JPG,Bakteri,74.34779990736473,4.532391539292881,2666601.000000206,6.952900189483675,0.004159624193912009,0.06449514860756589,0.8526979300959381,119.57167214334412,6.42259284518569,2666600.999999884,7.271388060533323,0.00329772709502024,0.057425839959205124,0.7628629228951384,80.10250170500352,5.099215698431406,2666600.9999998934,7.083845444043503,0.003917303090821737,0.06258836226345707,0.8410542882372463,118.77270754541509,6.489118978237903,2666600.9999998673,7.287478059803686,0.003259714828221324,0.057093912356934555,0.7644497236207927
56.JPG,Bakteri,180.62183109464277,6.108815809788614,1786401.0000000491,7.610167100116575,0.006398463331336517,0.0799903952442824,0.9427376558226647,298.6247907495793,8.702104904209811,1786400.9999999532,7.910420116910245,0.004828961910078342,0.06949073254814876,0.9049673611150163,216.18725587451212,6.762927025854063,1786400.9999999604,7.695407866931028,0.005807876703483593,0.07620942660513588,0.9313022813649714,283.43417136834097,8.373256246512488,1786400.9999999632,7.874986443274224,0.004851300684683358,0.06965127913170983,0.9098017143522822
57.JPG,Bakteri,365.45842210900435,8.50217693376572,1943941.000000072,7.5647095124798724,0.01569796240322975,0.1252915097012952,0.8666844995057473,513.9067053134041,11.31820013640024,1943940.9999999453,7.804594499958944,0.013154039827981648,0.11469106254622305,0.8128337620454829,340.4530969061923,8.503875007750015,1943940.999999959,7.591659926354256,0.015999172072124236,0.12648783369211536,0.8761966252366109,492.4770599541154,11.021111042222081,1943940.9999999495,7.7828540383129585,0.013445326459751982,0.11595398423405719,0.8206374984229964
